view_id,text
https://www.facebook.com/groups/1945356878817544/permalink/3539013656118517,Why I left. Because I realized Democrats wanted to ban these for political power more than they want to help people.
https://www.facebook.com/groups/1945356878817544/permalink/3539274789425737,Thank you for having me. Giant Trump supporter. #TRUMP2020MAGA ____ ____ ____ ____
https://www.facebook.com/groups/1945356878817544/permalink/3539294822757067,The #WalkAway movement and Facebook page gives me hope in a time when and I feel like the biased lying media is winning. Thank you all for your beautiful posts_! I went to the walk away rally in Sacramento last weekend and was so happy to see so many supporters there!_
https://www.facebook.com/groups/1945356878817544/permalink/3539311269422089,"Hello everyone, I was just recently added to group and wanted to introduce myself. As Facebook shows I'm Abigail but I prefer to be called Abby. I was born and raised in North Carolina and am proud to have been the daughter of a good old fashion white hill Billy redneck father and immigrant Filipino Mother. My household has always been republican and I'm proud to say I am 4 generation republican. This for me is not in connection of walking away but more so a group for like minded people. Thank you for having me."
https://www.facebook.com/groups/1945356878817544/permalink/3539394299413786,Former Democrat that became a Libertarian 10 years ago. Voting #Trump2020 this year because I believe in the individual rights afforded to each and every one of us. IÕm tired of seeing the radical socialist left dragging our country into chaos.
https://www.facebook.com/groups/1945356878817544/permalink/3539422959410920,"Hi. My name is Kelli. I have my niece in the first picture, and my youngest granddaughter in the second. This is my #walkaway story. I am a lifelong republican. I come from a family of them. I never really thought about it much, really. Just vote for who you like. Until yesterday. I had a democratic friend who was actually voted into the NC House of Representatives a few years ago. He was only there 1 term, but when he was elected, I congratulated him because he was a friend. I had went to school with him. Yesterday, I had put up a post about Trump agreeing with Dr. Stella. It wasn't a big deal to me. I have posted a lot of Trump supporting posts. This ""friend"" literally told me to go inject myself with clorox on this post. I responded that I was praying to God that he wasn't referring to me. He was. Mind you, I am a 3 time suicide survivor. He is basically telling me to go kill myself. This is why I will never vote Democrat."
https://www.facebook.com/groups/1945356878817544/permalink/3531041670249049,"I love the stories I read here so decided to share mine. I am embarrassed of part of it. The post will be a little long and a bit off-topic to explain my situation. I grew up in a hardcore democrat family. I was told that the democrats are for poor people, which my family was, and the republicans were only for the rich. I believed that to be true, why would my family lie. I voted democrat in every election up to Obama. I knew there was something about him I didn't like. He talked too slick and smooth. He was like a great used car salesman about to sell you a lemon. I did some research and did not like his record as a senator. I did not vote in 2008. This is where I go off topic a bit, but it is important. In 2010 my wife left me and took my kids. She could not cope with my job which was 24/7 and caused me to be a miserable person. I fell into a deep depression and, long story short, went into a downward spiral that ended with me being a heroin addict. I robbed 2 cab drivers in one day for drug money. The next morning I felt so much guilt and disgust in myself that I went to my family and got clean, cold turkey. I turned myself in for my crimes, admitted everything, and accepted my 7 year sentence (served 6 from 2012 through 2018) like a man. I value the time I spent incarcerated because I used it to educate myself. I was in a program called NJ STEP which is a college program. I had professors from Rutgers and Princeton and carried a 4.0 GPA. I started reading a lot about politics and was surprised at what I had discovered. The democrats are not for poor people. Their policies are meant to keep us in our place. There is no room for advancement. With their ever increasing socialist views it is getting worse. They want to tell us what we can have, when we can have it, and how we can use it. They want to enslave us, which is no surprise from the party of slavery. I saw that the republican party has policies that, while on the surface seem anti-poor, are actually policies to help us lift ourselves up. Work hard and succeed. I fell in love with then candidate Trump's campaign and his messages. he was and is all about America first. Something the democrats are far from. I din't get to vote for our great president in 2016.I did vote for him in the primary in NJ. It was so great voting again. I believe it is among our greatest freedoms. I cannot wait to vote for him in the general election this November. I do fear that they are going to force mail in voting to try and steal the election. We all must stand up against that and demand that it does not happen. Lastly, while I am definitely no longer a democrat and will never vote for a democrat again, I do not consider myself a republican. I am an American that believes in the US Constitution and will always vote for the candidate that best represents that. God bless all of you and God bless America."
https://www.facebook.com/groups/1945356878817544/permalink/3531003610252855,"You might have a similar story, but here is mine. Our family was dirt poor, my folks grew up in the dirty 30's, farmers in rural South Dakota. They learned a hard work ethic from their parents who also were farmers. My Father was conservative. My Mother grew up in a very strong Democratic family who all were very close. My Mother's closest sister my Aunt Marion was Democratic Chairwoman in Clark County Nevada. She also worked for Senator Howard Cannon in Nevada. She was married to my Uncle Paul and he was well connected in Las Vegas. They were very well off and of course huge supporters of the Kennedy family and knew them personally. That being said, I was born with the initials JFK, yet it was before the nation really knew who he was. But studying his life, I quickly became a fond follower as did most of the nation of who JFK was. In my early teens I was the founder of the Young Democrats in our county. Attended many conventions, and worked campaign staffs for Sen George McGovern, Sen Jim Abourzek, Governor race for William Dourghty, I was pretty well entrenched in the Democratic Party. I always had a deep respect for Seniors and their life stories, history, and I remember a great conversation I had one day with a elderly man who I deeply respected. He shared many thoughts of why that someday I would leave the Democratic Party. Actually I thought this guy had lost his mind because there was NO WAY I would ever leave the Democratic Party. I hated Republicans. I considered them snobish rich people who were not anything like me. But after the years went by, in my early adult life I accepted Christ as my personal Lord and Savior. Over time things really changed with me as I grew in the Lord and asked Him for guidance in my life, for wisdom as a Father, Christian, Man, Husband, He did just what I prayed and asked for. The first thing He did was to open my eyes on the subject of Abortion. Now I have to say I considered Abortion off the table discussion. My Sister had one and it was deeply a NO TALK subject around our family. But it was not just Abortion, it became next our Nations Defense and I observed just how Democratic administrations say from 80's on really did not do much or hurt our military. Now I admit, I voted for Jimmy Carter the 1st time but I did not vote for him the 2nd time nor did I ever vote for a Democrat again. I heard a ABC news reporter ask President Reagan ""Why did you leave the Democratic Party"" The President replied: ""I never left the Democratic Party, the Democratic Party left me"". Bingo! That was exactly how I had felt over time. The Democrats have continuously moved away from just about every position I believed in my heart. The platforms at conventions continued to me seemingly were anti-God, anti-American and to this day it continues on. The very last Democratic hopeful I would have even considered supporting for was former Asst Sec of Defense and US Senator Jim Webb (former US Combat Marine) and the Democrats ran him out on the rail because he does not fit their liberal, extremest ideals. No, sadly the Democratic party is NOT the party of my Grandmother, nor my Mother who were HST Democrats. That party is long gone. And so am I. Like President Regan, I never left the Democratic Party, the Democratic Party left me. BTW One thing my Mother always did say. You don't vote for the Party you vote for the person who is best qualified for the job. She had a LOT of wisdom. I promise you this, if she were alive today she would say TRUMP 2020"
https://www.facebook.com/groups/1945356878817544/permalink/3539602309392985,"I have loved following this page for the last few weeks . Sadly im 41 years old and a natural born citizen who refused to vote. The reason was I just felt I wasnt educated enough to make a right decision for me. I was never pressured as to what side I should be rallying for . My father was/is a hard worker his entire life and made sure he always did the right thing . To this day i still have no clue who he sides with. But I know he chooses to live the American dream. I remember sitting in a restaurant when Obama was elected and was ecstatic that we finally had a black president. I thought to myself, ""how amazing "". And again not knowing which side Obama was even on _____ . I was just hoping for the country that this would mean a big change . Bring us to 2016 I was super happy Trump won , I could care less about what the media said, i was amazed how much he LOVED America, that I became fascinated. I thought, hes exactly what this country needs, no B.S. and all for us !! So I registered hoping my vote will finally stand for something ... #walkwith #trump2020"
https://www.facebook.com/groups/1945356878817544/permalink/3539614516058431,"Hello, everyone! Thanks for the add! I have always walked with, but never really got into politics until Trump ran. after the last 3 1/2 years and especially the past 7 months, I have read so much, trying to figure out whatÕs true and whatÕs false. I absolutely know IÕm on the right side. IÕm very worried about our country, I have read several post on here and it gives me hope."
https://www.facebook.com/groups/1945356878817544/permalink/3539625389390677,So excited to have attended my first Republican Rally on Saturday! Peace __ Love __ Hope __ Inspiration #walkaway #Trump2020 ____
https://www.facebook.com/groups/1945356878817544/permalink/3530070180346198,"________________________Growing up in the South and with a single parent raising me. My dad died when I was 20 months old. My brother was eleven years older than me so as a single parent in 1947 it was a really heavy burden on her. Of course being from the south we were always democrats. I went to work when I was 14 years old. My brother joined the Army when I was 8 years old. It wasn't an easy life but we made the best out of it. I married my husband in 1965 and we just celebrated 55 years of marriage. He has probably always been a conservative and has voted Republican for years. I was still old school as my mother loved Jimmy Carter, because we lived in Georgia and I voted for him. Just last year I heard my husband talking to our oldest son and my husband told my son that for many years that each time we voted we cancelled out our vote because he voted Republican and I voted Democrat. I woke up somewhere down the line because I did vote for Bush. But when I really woke up is when I didn't vote for Obama for either terms!! That is when I got really angry to see what Obama was trying to do to the USA!! It was appalling to me that one could be a POTUS and hate the USA and the American people at the same time. The more I researched the more angry I became!! I guess you could call me an independent before this wake up call because I always voted with my heart. The Democratic party of today is NOT the Democratic party I grew up with. These Democrats are nothing but evil and my heart does not support evil to any extent!! Thank you Diane Holland for inviting me to this group!! Trump 2020 ________________________"
https://www.facebook.com/groups/1945356878817544/permalink/3530010763685473,"Hey there, I was a Democrat growing up, I really didn't know who my parents voted for as we never talked politics. I was raised Catholic taught to respect our elders and neighbors and those we didn't even know. Give a nod or hey if you made any kind of eye contact in passing. Fast forward to Bush vs. Dukakis I was full in for Dukakis had the Lick Bush t-shirt the whole bit. Voted for him even voted for Clinton. Until the PMRC came about. Tipper was and accomplished censorship of musians. Those labels are censorship. This is when I first started figuring out their lies.its ok if I do this but not you. Those double standards. In 2005 I met my future wife she was a Christian and brought back to Christianity, I had left catholic church behind years ago but still went to mass with my parents. Anyway this is where I started reading about being a good steward. The left will always demand every single person to save the planet. Few actually do anything about it. I learned that more Christians really care about the world and not in some crazy we need to get rid of oil way. But in a silent way, just picking up after oneself and others. I also learned that its not our jobs to condem others that break the laws we are to leave that to the authorities, we are to love one another as our own. And forgiveness oh such a powerful tool from God along with his grace. I have seen this country go from segregation to we are all one back to labeling everyone back to segregation. That is what the left has and still is doing. They want the labels that way they can keep us separated and controlled. Peace be with y'all."
https://www.facebook.com/groups/1945356878817544/permalink/3529937060359510,"Hi everyone! So glad this page is here. Ive always been a conservative but up until the last 3 years I never really bothered with following any politics as they had never seemed to affect me. Watching what is happening in this country due to the radical left is horrific. I don't think I could name a more hypocritical, deceitful, greedy, bigoted, corrupt.... the list could go on and on.... group. I don't see how people can just follow blindly to what the media and ""news"" portrays, but I hope more and more people will wake up and #walkaway. Trump 2020!"
https://www.facebook.com/groups/1945356878817544/permalink/3529905720362644,"I am a #walkwith lifelong Conservative Republican and feel very grateful to be here on this platform with all of you. In addition to my Faith in God and love for our great nation, the testimonies of conversion shared here are very heartfelt and exciting, giving all of us additional hope for American humanity. Please continue to stand strong, fight this good fight and spread the word. Hard hearts are being softened and broken hearts are being healed one courageous person at a time. Prayers are being answered by the minute. Praise the Lord and God bless you all!! ____________ #Trump2020 #DrainTheSwamp #nolongersilent #fightthegoodfight #riseup #standstrong #GodBlessAmerica"
https://www.facebook.com/groups/1945356878817544/permalink/3529884580364758,My name is Donna Williams: I am a part of that silent majority. First President I voted for was Ronald Reagan and the last President I voted for was Donald J Trump. I love the liberty we have here in America and I cherish my freedom. I'm enjoying reading the post on here that you guys are posting. And thank you for adding me to the group.
https://www.facebook.com/groups/1945356878817544/permalink/3529875107032372,"I honestly love reading these stories. So many of you have such amazing stories to tell. And your courage is recognized. This group is made up of so many diversities. Yet, we all have one common goal. And that is to save our Country. This group has shown me what America can and should be like. All different but we have respect for one another as a human beings. My story is simple. I never claimed to be affiliated with any party. I actually thought politics were just stupid and annoying. It was not until Obama became President that I started waking up. I could just not get on board with him. It seemed he was causing more division than Unity. I tolerated him for 8 years. Then when I seen that Hillary was running. I picked up my head and said. NO! This Woman scared me to no ends. I had already done research on her. She just could not win. So, I went and finally registered to Vote. And indeed voted for President Trump. But even I was very skeptical in him winning. When Trump claimed Victory. I knew then our lives were going to change forever. The left who once supported and liked Trump as a business man. Had turned on him completely. The question I had then was why? So I started digging. And found out a lot and why it is so detrimental that he win in 2020. We as the People have got to stand together. We are in a war, a war to save our Freedom. I feel very blessed to be able to read all of your stories. You all give me hope! You all give America Hope. God Bless ________"
https://www.facebook.com/groups/1945356878817544/permalink/3529747590378457,"When I met Mark Nelams over a year ago, he was an avid sports watcher. Never even watched a local news show. I was raised in an independent household which leaned towards the right but my mother many times voted against who my father voted for. We were taught to think for ourselves. Me personally considered myself as independent and not follow any party. Then met Mark, who could tell you who the president was but not much more. I encouraged him to watch a little of CNN and FOX NEWS. I did not know what I was doing at the time but felt everyone should know what is going on in our country. Well, I created a MONSTER __. It only took a couple of days for him to get interested and now we watch Fox news 24/7. I am not lying. He gets out of bed and immediately turns on Fox. We got married 6 weeks ago and he works the 3pm to 12 shift. Every single show is now recorded and we watch them when he gets home. Every so often I will set my foot down and he will watch an ID show. Anyway, my husband registered to vote for the first time in his 52 years! He loves Trump, as do I, and I can't wait to go with him for his first time. He has lost friends because he talks Trump all day long. Thanks for accepting us in this group. #Trump2020"
https://www.facebook.com/groups/1945356878817544/permalink/3529404293746120,"This is my second post, i walked away in 2010 with the help of my grandfather, Rush Limbaugh, and the John and Ken show (who are nominated for the radio hall of fame, please vote they are the voices of reason here in Los Angeles). I just had to say it is so flipping uplifting to read your posts. Here in southern California I'm surrounded by insanity, when i go on social media i feel like I'm going crazy because of the ignorance on display. Turn on the tv and what do i get? More craziness. I've always loved sports, they were such a good escape from the struggles of life and now i feel like a member of the kkk when i watch a basketball game. I hate being a Lakers fan knowing our star is a Chinese shill. But again, i turn on Rush, i read your stories and i am reminded that there is still sanity left. I'm including a picture of my son, he's a rainbow baby about to be 8 months old. He is already told daily that gov't is not the solution, it is the problem. He knows the media is a bunch of commie hacks. That he will be able to run his life better than some jackass in Washington and that commies aren't real people. Kind of kidding about the last one. Anyway i love you all, keep spreading the love and if you're shy about sharing don't be, this community is very welcoming."
https://www.facebook.com/groups/1945356878817544/permalink/3539550189398197,Well this group is giving me hope that maybe itÕs not too late. The news is depressing and IÕm seriously worried what will happen in November. I have been stressed about it for some time. But reading through just a few of the posts here has lightened my heart. We may still be able to save our wonderful country!! God bless and invite all your friends! ____ #Trump 2020 #MAGAAgain #KAG
https://www.facebook.com/groups/1945356878817544/permalink/3528282797191603,"The Rescue America Rally #WalkAwayCalifornia yesterday in Sacramento at the State Capital was amazing! So many great photos and videos from the rally have already been posted. Here are a couple from before the rally, 8:00 am! Volunteers (haha, not too many in these pictures). They were busy doing what they do best to put something like this on. Some fun dancing to pass the time by the little ones who came out to help their parents! At the end of the day, the turnout was spectacular, growing bigger and larger with each Rally. Brandon Straka knows how to draw a crowd."
https://www.facebook.com/groups/1945356878817544/permalink/3529292060424010,"My husband (a black man) respects my right to my own opinions. He told me this afternoon that many people expect me to be a Dem because he is black and my children are biracial __ I told him that my beliefs have nothing to do with race, SMH. He acknowledged that he knows that, but others donÕt get it (apparently some of those others have made comments to him). My husband and I try to understand where the others are coming from and have always agreed to disagree. ItÕs a shame others cant do the same. In the end, I told him I couldnÕt care less what anyone else thinks and I donÕt have to justify my beliefs to anyone. I had a longtime friend question why my husband and I are still FB friends with with a very conservative relative of hers. My husband was a lot more diplomatic that I woud have been, and he shut her down quickly. Although we have different beliefs, we are both very tolerate."
https://www.facebook.com/groups/1945356878817544/permalink/3529238410429375,"Thank you for accepting me into this group! All members of this group are amazing people and I feel blessed to get to know you through your stories. I have voted Republican since Ronald Reagan after seeing the light! My husband, grown children, father, sister, are all Republican! I wanted to join this group to walk with all of you on the road to victory in November!"
https://www.facebook.com/groups/1945356878817544/permalink/3529213687098514,"IÕve been a conservative since I was about 16 years old. I was in a speech and debat class that required me to research both sides of an arguement so as to be prepared to defend either side. In this class I debated issues like abortion, criminal justice, death penalty, welfare and social programs, civil rights and more. Investigating both sides of an argument it became very clear to me that I was a conservative. Since then I joined the local young republicans and worked on many campaigns: local, state, and Presidential. I grew up in California and was always surprised at how often I would have discussions with people who believed they were a democrat yet held conservative beliefs. Most people over the years that I have debated political issues were not well informed on either side of the argument and in fact often argued by emotion. When I would present facts they could not dispute, I was called a racist, bigot, or told I only care for the rich. I grew up poor, have grown up in a heavily integrated community and have always had friends of all races, I am in an interracial marriage, many of my closest friends are gay. The name calling and overly emotional responses always shut down intelligent conversations. Over the years it seems to have gotten worse. Many of the social issues plaguing our country today are manufactured to create victims who feel perpetually offended. As soon as the rest of us get used to the new ÒnewspeakÓ acceptable to debate these issues, they change it again and conservatives find themselves playing catch up to even be part of the discussion. This is by design so that we always seem to be out of touch and intolerant. I am filled with so much hope to see so many stories of great Americans that the Democrat party has lied to and made to feel like a marginalized victim wake up and realize that the conservatives are the ones actively fighting for your rights and freedoms. I want to encourage all of you to keep having the scary conversations, investigate both sides of these issues, and never debate out of anger. Thoughtfulness will win many more to our side and we are THE SILENT MAJORITY!! I #walkwith all of you and thank you for your vulnerability in sharing your stories. Bless you all! ______"
https://www.facebook.com/groups/1945356878817544/permalink/3529210207098862,Hello! Thanks for the add! Alot of these stories from members I can relate to! I was born and raised in Oregon. I am a mother of 3 and a fiancŽ. My Family is not very political so growing up I had no clue about politics. I chose Democrat as I got older because hearing what promises they had to offer to help people and what not sounded good! The republicans were the bad guys. I voted for Obama his first election. Then I voted for Bernie. These last few years with Trump in office has opened my eyes for the better! I recently changed my voters card and will be voting Trump this election! This whole quarantine has given me plenty of time to do a lot of research as well and learn more and more! IÕm thankful God opened my ears and heart to change! Have a blessed day! ____
https://www.facebook.com/groups/1945356878817544/permalink/3529104260442790,"So where do I start? I was raised with my father and all his brothers being vets, come from that side of the family mainly Christian vets. However then you have the others side and one offs, they really had no values or morals, yet always felt they were owed something from everyone else. I also grew up in a heavy democratic state NM. While my dad was a vet he was also a ""hippie"". Talk about confused trying to figure it all out __. My dad always taught me and all of us kids to ALWaYS make my own mind up, look into things for yourselves. While I knew he was registered republican, he didn't fall into the typical view people try to make them out to be. When it was time to register I tried to refused to "" either"" party I registered independent. Once I meet and married my husband who was a very outspoken republican and a pastors kid I was tired of not having an option in the primary elections, so I changed to republican. We have grown over the years and I finally have made my husband realize that we are more ""libertarian"" then falling in line with a 2 party system. We are both registered republicans, however did not vote Trump in 16 we did and do really like Johnson.( This did not make my father in law happy__) However after this 4 years we may not agree with his methods and the way he says things at times, we both will be voting Trump this 2020! People do not realize that it has been the tantrum throwing, rude, and awful way they treat people that make us know there is no way to vote Dem. I honestly feel bad and pray for people who believe they are helping by being Dem. Sorry I don't really have photos of myself they are off mostly my kids and or dogs, so it's a bad photo, but it's one."
https://www.facebook.com/groups/1945356878817544/permalink/3529095160443700,"I just wanted to introduce myself with this post. Growing up I never really stopped to think about political issues. I was from a rural part of Texas north of Dallas ~75 miles near the Texas/Oklahoma border. I graduated high school in a class of 51 where one of those students was my identical twin. I then moved to New York City to pursue a modeling career as a way to pay for college with aspirations to attend law school. No one could help me pay for school. I had divorced parents who had jobs, but we were never rich. School was my responsibility. I thought I wanted to be a real estate attorney, however, halfway through my junior year at Midwestern State University in Wichita Falls, TX, I was out with friends the Saturday night of Easter Sunday in 2005 when I was 22 years old. We were drunk so I didnÕt drive, but I never considered the consequences of being a passenger with my friend who was 3 times the legal limit. We were headed home after the bar closed for the night not 5 minutes from my apartment. It was a really rainy night, and the truck hydroplaned. The truck spun, and we came to a halt when we slid into a tree directly where I was sitting. My friend was driving his single-cab half ton truck with a bench seat, and I was seated shotgun. There was another friend with us in the middle as well. My body had no where to go so basically my entire right side of my body was fractured, and I suffered a very severe traumatic brain injury along with numerous internal injuries. I emerged from a 39 day coma unable to talk or walk. I spent 10 years in a power wheelchair, and progressed to using a big walker now. IÕm still unable to talk, but I have a good career as a public speaker. Yes, your eyes werenÕt deceiving you. IÕm a non-talking public speaker. I ÒspeakÓ by typing into an iPad app that speaks what I type. My Mom and I both speak about the events that led to my situation and about alcohol awareness. Mainly at high schools, but we have speeches for other ages and various venues, including my faith journey as well. Obviously, the faith speeches arenÕt given in public schools. IÕm not opposed to talking about God in public schools, but we know that a career doing that wouldnÕt last more than a day or two! I was on social security disability for a number of years because I had no way to earn a living. My Mom had to quit her job to care for me. My Mom and I then began speaking after she realized how cognitively intact I still was. My doctors from those days couldnÕt believe that either, after sustaining a traumatic brain injury so severe. I attribute that to God! My Mom and I started a nonprofit to support our speaking that we earn a small salary from in addition to providing scholarships to other traumatic brain injury survivors to attend camps for adult survivors. Consequently, I was earning enough to give up social security disability. We have much bigger plans for the nonprofit, but I wonÕt get into those. I know many people legitimately need their social security disability, and I always will if IÕm unable to continue doing what I do, however, by the grace of God we have managed to stay afloat during this ÒpandemicÓ. We are doing presentations virtually while unable to go into schools. WeÕre hoping a vaccine is found soon, and everyone can resume their normal life. IÕve heard many times about a Ònew normalÓ but living in isolation isnÕt living. I believe we will return to the lives we all are accustomed to. I trust that God will take care of us, but even if itÕs my time to leave this body, I know where IÕm going. Until that time comes, I believe that Donald Trump is going to lead the country to the best outcome for us to live a good life. Through the Obama term, I realized I am certainly a Conservative. While just having Republican attached to a name doesnÕt by default make them good, I know my values are totally opposite from the progressive/liberal set of values. I was a skeptic the last election because I worried Trump could have just been saying what we wanted to hear, but there was no possible way I would vote for Clinton! IÕve seen all the good Trump has done, and IÕm now a true believer!"
https://www.facebook.com/groups/1945356878817544/permalink/3528768173809732,"Hello everyone, IÕm so incredibly thrilled to be here! IÕm Deborah Sweazey, Im 63 live in NE Florida. I retired from a 40 yr Nursing Career 7 yrs ago, now for the last two yrs IÕve found myself on a journey helping educate others on Òholistic health, clean eating and the importance of Supplementing and CBDÓ______ I was a true blue Democratic up until I voted for President Trump .. I just woke up one day to see who our Democrat Party really is __ I very much love and respect this amazing Country and itÕs people. I feel I have to do my part anyway I can to keep it the ÒAmericaÓ I and my children grew up in for my three (under 6) innocent beautiful grandkids __ My uncle passed away 6 mos and IÕm happy he did bcoz as an Military Veteran ________ who served his country ever so proudly, this would of been way too much for him to see and live though __ Thank you so much for this group and all of you sharing your stories!!"
https://www.facebook.com/groups/1945356878817544/permalink/3528628357157047,"Thanks for adding me! It can be hard to stand up to family. We were raised republican, but; a brother went to University, got a PhD in education and well, you can guess the rest of the story. We 5 siblings are close and the secret is to never talk politics, at least when that brother is around __However; I will happily share insights from #WalkAway. Who knows, maybe heÕll see the light."
https://www.facebook.com/groups/1945356878817544/permalink/3528594410493775,"i donÕt even know where to begin with this. iÕve been a voting democrat for the past 30 years. and like so many of the other stories i have read here, i believed that the democrat party was the party for the people. as an empath, animal lover and someone who has always carried the weight of the world on her shoulders, justice, peace, loving-kindness and equanimity have always been priority number one for me. but i also believe strongly in personal and societal integrity. need i say more? iÕll paraphrase, but the real unraveling for me was watching the kavanaugh/blasey-ford sham hearings and the trial by public opinion that failed to look forward at how this would harm our nation and legal foundation of due process. i remember pointing this out to friends on the left who thought i was not Ògetting itÓ and that i should Òstand with womenÓ and Òstand up for womenÕs right to chooseÓ and not to worry about how things were actually handled and the peopleÕs lives that the democrats were attempting to destroy in order to win a ""victory"" over trump. i had and have great empathy for both kavanaugh and blasey-ford and thought they were both used and abused in that situation. and then there was tara reid and the left was silent... there have been countless other situations since, but the #metoo hypocrisy and denying that antifa exists or is Ònot actually a fascist group because the name means Ôanti-fascistÕ Ò were major turning points for me. i am a media educator and content creator and i know all too well how important framing and editing are in order to convey a message in a way that creates a desired response. i have taught a great number of students over the years about the kind of power that rests in the hands of the editor and that ultimately, what we do is manipulate emotions and the perception of reality. i use the word manipulate in a neutral way; it is what it is. but when done specifically to create harm or to create division, i believe this is a power that is tremendously toxic and harmful to the well-being of all people. what i have seen over the past few years within the mainstream media which fundamentally supports establishment candidates and politicians while denigrating and smearing those who speak up for truth and justice is truly abominable. and what i have also learned over this time is that the masses and the mob are all too quick to judge based on their emotions, without knowing actual facts. the way tulsi gabbard, a patriot, major in the national guard and woman of great integrity who lives in service to this nation was treated both by the DNC and MSM starting with hillary clintonÕs smear tactic of calling her a Òrussian assetÓ and the systemic erasure of her voice was the last straw for me. how could a party that professes to support women, people of color and democracy bury alive the one remaining woman of color who was still in the race yet excluded from speaking? and so few people even knew she was still in the race until she dropped out after covid hit because the establishment tried to erase her. this also made me start a deep dive, looking at the source of all information whenever possible instead of relying on MSM to interpret the ÒfactsÓ. i now have really thoughtful conversations with friends and family who have been behind trump since 2016 and watch daily press briefings and round tables from the white house as well as tune in to the house and senate hearings whenever i can so that i can see the actual policies and thoughts behind them rather than the smeared interpretation and projection from the left. i am beginning to see that trump, like tulsi, has been treated very unfairly and that so much of what the left is going on about is indeed based on Òfake newsÓ. the rioting in the streets and the failure for our elected leaders to stand up to criminal behavior of all kinds in the name of the BLM protests as countless communities were burned and looted and poor people of color and law enforcement were maimed or killed in the name of Òanti-violenceÓ was just icing on the hypocrisy-cake for me. it seems that whenever i raise these issues with friends on the left i am ignored or gaslit. they are so overwhelmed with TDS that they cannot see right from wrong anymore. it is distressing but i continue to have hope that some will begin, as i did, to listen to the truth... so iÕm here because i no longer recognize the democrat party as a party for the people and i will always stand by and for the american people above political party. we are a troubled and flawed nation in many ways, but i believe this nation is built from a collective-heart that is pure and strong and that we will rise above the chaos and destruction and emerge a better people as a result. i hope and i pray that we will continue to work on healing the divisions by coming together in all areas of our lives and that we will model this on love, forgiveness and (truncated)"
https://www.facebook.com/groups/1945356878817544/permalink/3528594167160466,"Politics was never something I cared about in the least. I was always a person that was you get what you get and you don't throw a fit. Then Trump ran for election and I was like maybe he could do some good because he doesn't need investors that can control his office like other politicians. I thought he was loud and obnoxious but he used the media to save himself 25 million dollars in campaign dollars. The media lives to demonize him but they insist on digging up and making controversies out of nothing. The comments he made about women while they were brash and rude, I even asked my husband if that would be something he would say in group of guys. Yes.... it gets said, and who cares what the mans life is outside politics. People want an outside life beyond their jobs right, do you want your job meddle in? Anyways, once COVID happened I started seeing liberal media have a hayday on Trump and they literally pulled a person who cared nothing about voting and was willing to go with the flow to a true Trump supporter who can't wait to show my support on Election day!"
https://www.facebook.com/groups/1945356878817544/permalink/3528579287161954,"Hi Friends, excited that my friend invited me as I too was a liberal allll my life until earlier this year. I even volunteered for a day on ObamaÕs campaign the first time I was able to vote when I legally became a Citizen. In 2016 even as a liberal I was fascinated by Trump (at first) but couldnÕt stand the way he treated people and the reporters so I was super torn ON Election Day. A strong liberal I just voted for Hillary thinking it would be awesome to have a woman in power. I heard the rumors and scandals of misuse of the Haiti earthquake relief funds but at that time I chose not to look into it. I hate to say it but I somehow felt the Democrats were naturally the smarter more superior option automatically, like choosing the other side was NOT even an option. Ever! I was dating a guy who was a super Trump fan. I HATED the fact that he seemed to adore Trump. He always had negative stuff to say about Obama and the ClintonÕs and I didnÕt want to hear it. After all I really wasnÕt into politics so I didnÕt understand why he kept bringing politics into the relationship so IÕd let it go in one ear and out the other and after we broke up I put on my dating profiles that I was NOT interested in anyone who was a Trump Fan.....fast forward to today and someone literally called ME a ÒTrumpistÓ!!! This same ÒnowÓ friend of mine forwarded me something about ÒPizzagateÓ recently and this was the start down my rabbit hole. I also saw something in my bossÕs email (which I have access to 24hrs a day) which was a video about the Fall of the Cabal. I was shocked that someone was sending her something about this but now I really had to start questioning everything!! When the Virus first started I was posting often informing my friends and making sure they were safe and had all the information but then the conspiracy theories started coming out and I went down those rabbit holes as well. The plan for a #NWO is evident and I have been sharing like crazy!! Because I like to share info I Soon lost my BFF in my home country as well as the Acapella group I was a part of. I became a target of cyber bullying and They started calling me racist and white privileged and ugly and all sorts. Not only that, other people, friends and people I didnÕt even know started attacking my posts. I was shocked that Democrats/liberals were treating me this was for having NON-Liberal views!! I never treated my republican friends this way and I have MANY! And all of a sudden I became ASHAMED That I was ever a Democrat. Watching liberalÕs thirst for power over these last few months has made me ashamed that I was ever a democrat and grateful and I opened my eyes and ears to the information available and being shared to the truth about what is really going on!! Im glad I Walked Away and I am doing everything In my power to help others #WalkAway too."
